State,District,A.1-total,A.1-rural,A.1-urban,A.2-total,A.2-rural,A.2-urban,A.3-total,A.3-rural,A.3-urban,A.4-total,A.4-rural,A.4-urban,A.5-total,A.5-rural,A.5-urban,A.6-total,A.6-rural,A.6-urban,A.7-total,A.7-rural,A.7-urban,A.8-total,A.8-rural,A.8-urban,A.9-total,A.9-rural,A.9-urban,A.10-total,A.10-rural,A.10-urban,A.11-total,A.11-rural,A.11-urban,A.12-total,A.12-rural,A.12-urban,A.13-total,A.13-rural,A.13-urban,A.14-total,A.14-rural,A.14-urban,A.15-total,A.15-rural,A.15-urban,A.16-total,A.16-rural,A.16-urban,A.17-total,A.17-rural,A.17-urban,A.18-total,A.18-rural,A.18-urban,A.19-total,A.19-rural,A.19-urban,A.20-total,A.20-rural,A.20-urban,A.21-total,A.21-rural,A.21-urban,A.22-total,A.22-nan,A.23-total,A.23-nan,A.24-total,A.24-nan,A.25-total,A.25-nan,B.1-total,B.1-male,B.1-female,B.2-primary,B.2-upper,B.3-primary,B.3-upper,B.4-primary,B.4-upper,B.5-primary,B.5-upper,B.6-primary,B.6-upper,B.7-primary,B.7-upper,B.8-primary,B.8-upper,B.9-primary,B.9-upper,B.10-primary,B.10-upper,B.11-primary,B.11-upper,B.12-primary,B.12-upper,B.13-primary,B.13-upper,C.1-total,C.1-rural,C.1-urban,C.2-total,C.2-rural,C.2-urban,C.3-ptotal,C.3-ntotal,C.3-prural,C.3-nrural,C.3-purban,C.3-nurban,C.4-ptotal,C.4-ntotal,C.4-prural,C.4-nrural,C.4-purban,C.4-nurban,C.5-ptotal,C.5-ntotal,C.5-prural,C.5-nrural,C.5-purban,C.5-nurban,D.1-total,D.1-rural,D.1-urban,D.2-total,D.2-rural,D.2-urban,D.3-ptotal,D.3-ntotal,D.3-prural,D.3-nrural,D.3-purban,D.3-nurban,D.4-ptotal,D.4-ntotal,D.4-prural,D.4-nrural,D.4-purban,D.4-nurban,D.5-ptotal,D.5-ntotal,D.5-prural,D.5-nrural,D.5-purban,D.5-nurban,E.1-total,E.1-rural,E.1-urban,E.2-total,E.2-rural,E.2-urban,E.3-total,E.3-rural,E.3-urban
Uttar Pradesh.xlsx,36. Jaunpur,1024,1032,934,Not available,Not available,Not available,Not available,Not available,Not available,59.1,59.3,Not available,38.7,38.6,Not available,17.1,17.5,Not available,56.8,56.9,Not available,27.4,27.4,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,21.3,21.3,Not available,23.2,23,Not available,4.6,5.1,Not available,19.8,20.7,Not available,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,71.55,83.8,59.81,111.1,84.9,100,71.4,12.9,16.01,43,36,35,29,49.4,51.8,39.8,26,12.8,59.3,100,100,100.1,100,99.7,99.1,28.6,31.6,Not available,Not available,Not available,666988,615793,51195,27.206936256724255,181467,22.76592946006207,140191,80.62506104111729,41276,0.5613294392103007,3744,0.5711334815433109,3517,0.44340267604258227,227,0.13118676797783468,875,0.11318738602095185,697,0.34769020412149626,178,Not available,Not available,Not available,666988,615793,51195,35.73602523583633,238355,32.97276844653966,203044,68.97353257154019,35311,6.852447120487924,45705,4.4532821906062585,27423,35.71051860533255,18282,1.786239032786197,11914,1.6448709225340332,10129,3.48666861998242,1785,3.74,3.56,5.85,71.04,71.26,68.42,1.2,0.98,3.83
Uttar Pradesh.xlsx,37. Jhansi,890,893,887,Not available,Not available,Not available,Not available,Not available,Not available,75.2,75,75.4,66.7,65.8,67.7,14.9,13.9,16,76.8,73,81.7,60.7,54.9,71.9,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,21.5,20.4,22.8,23.9,22.2,25.8,3.8,5.6,2,16.8,26.3,7.1,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,75.05,85.38,63.49,112,95.2,100,80.2,7.2,12.61,29,27,25,22,48.3,51.5,49.8,38.8,21.4,64.5,98.4,99,98.1,98.8,100,100,55.8,43.2,Not available,Not available,Not available,358220,214711,143509,51.18083859081012,183340,30.078570729957942,64582,82.75299806980748,118758,0.4156663502875328,1489,0.5421240644401079,1164,0.22646663275474013,325,0.29953659762157336,1073,0.21237849947138243,456,0.42993819202976813,617,Not available,Not available,Not available,358220,214711,143509,37.82815029869913,135508,20.079548788837087,43113,64.38272164115143,92395,18.264474345374353,65427,2.725058334226006,5851,41.51377265537353,59576,1.098486963318631,3935,0.4676052926957631,1004,2.042380617243518,2931,4.78,3.54,6.64,67.48,65.95,69.76,2.38,0.72,4.86
Uttar Pradesh.xlsx,38. Jyotiba Phule Nagar,910,907,920,Not available,Not available,Not available,Not available,Not available,Not available,64.2,63.3,66.9,47.5,44.1,58.4,20.3,21.3,16.8,57.5,56.2,62.1,20.7,18.5,29.6,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,21.9,21.5,22.9,23.8,23.1,25.8,1.9,2,1.6,10.4,12.5,5.6,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,63.84,74.54,52.1,113.2,83.2,95,63.3,11.6,5.72,33,25,26,17,48.4,51.4,46.2,34.9,20.9,80.9,100,100,100.1,100,100,100,53.2,56.2,Not available,Not available,Not available,312836,234453,78383,28.55457811760795,89329,12.813229090691951,30041,75.63885026089841,59288,1.0452761191167257,3270,1.3354488959407642,3131,0.1773343709732978,139,0.13521461724353973,423,0.055874738220453565,131,0.37252975772807884,292,Not available,Not available,Not available,312836,234453,78383,80.11450088864453,250627,76.27029724507683,178818,91.61297730375209,71809,19.560088992315464,61191,15.285792888126831,35838,32.345023793424595,25353,7.65704714291194,23954,7.698771182283869,18050,7.5322455124197845,5904,2.39,2.14,3.16,62.32,61.95,63.42,0.9,0.54,2
Uttar Pradesh.xlsx,39. Kannauj,879,874,904,Not available,Not available,Not available,Not available,Not available,Not available,48.3,46.3,55.8,29.7,26.8,40.4,29.6,31.5,22.1,58.4,59.2,55.2,15.1,13.4,21.5,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,21.5,21.3,22.6,23.8,23.5,25.1,2.8,3.3,1.1,14.5,16.8,6.7,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,72.7,80.91,63.33,115.8,78.4,100,61.8,13.9,Not available,51,34,32,24,48.8,51.1,46.1,29.5,30.3,63.4,100,100,100.1,100,100,99.9,34.3,38.1,Not available,Not available,Not available,278738,232517,46221,22.060501259247033,61491,14.174877535836089,32959,61.72951688626382,28532,1.1117967410256226,3099,1.2863575566517718,2991,0.2336600246641137,108,0.15964812834991998,445,0.10493856363190648,244,0.43486726812487825,201,Not available,Not available,Not available,278738,232517,46221,25.874118347695685,72121,19.912092449154255,46299,55.86638108219207,25822,8.422963499773982,23478,2.392943311671835,5564,38.75727483178642,17914,1.5046387647181223,4194,0.7788677817105847,1811,5.155665173838731,2383,2.54,2.38,3.32,58.01,57.42,60.94,0.89,0.59,2.4
Uttar Pradesh.xlsx,40. Kanpur Dehat,865,862,890,Not available,Not available,Not available,Not available,Not available,Not available,55,55,Not available,38.7,38.1,Not available,26.5,26.6,Not available,55.9,55,Not available,36.7,36.3,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,22.4,22.2,Not available,25,24.8,Not available,2.5,2.8,Not available,6.9,7.4,Not available,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,75.78,83.45,66.86,75.6,56.8,71.6,42.8,12.8,7.54,25,24,22,16,48.9,50.5,49.4,29.2,25.9,68.5,99.7,99,99.4,99.6,98.9,97.7,29,27,Not available,Not available,Not available,329473,299000,30473,15.100782158173812,49753,10.686622073578596,31953,58.412365044465595,17800,0.6738033162049697,2220,0.7277591973244147,2176,0.14439011584025202,44,0.08801935211686542,290,0.08561872909698996,256,0.11157418042201292,34,Not available,Not available,Not available,329473,299000,30473,26.040677081278286,85797,21.878260869565217,65416,66.8821579759131,20381,6.19990105410762,20427,4.333444816053512,12957,24.51350375742461,7470,1.2762806056945486,4205,0.9642140468227425,2883,4.3382666622912085,1322,5.27,4.93,8.64,49.71,48.86,58.03,0.81,0.67,2.2
Uttar Pradesh.xlsx,41. Kanpur Nagar,863,870,859,Not available,Not available,Not available,Not available,Not available,Not available,65.9,70,64.8,41.3,42.2,41.1,16.7,17.2,16.6,61.6,65.2,60.1,56.3,50.7,58.2,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,32.1,22.1,23.4,26.1,24.8,26.5,1.1,1.8,0.9,4.5,6.9,3.8,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,79.65,83.62,75.05,124.6,83.9,100,64.8,0.1,0.99,39,37,30,26,49.4,51.9,64,52.9,19.4,44.9,100,100,100,100,99.9,99.6,42.6,44.8,Not available,Not available,Not available,821148,291529,529619,62.9936381748479,517271,15.698952762846922,45767,89.02701753524703,471504,0.4492491000404312,3689,0.8815589529686583,2570,0.21128396073403713,1119,0.37228368089552677,3057,0.13823667628263397,403,0.5011149524469477,2654,Not available,Not available,Not available,821148,291529,529619,50.627414302902764,415726,18.903436707840388,55109,68.08989103487602,360617,24.50849298786577,201251,2.502323954049168,7295,36.62179793398651,193956,2.060773453750116,16922,0.4047624764603178,1180,2.972325388628429,15742,4.09,1.89,5.3,61.57,48.27,68.88,4.14,0.41,6.19
Uttar Pradesh.xlsx,42. Kanshiram Nagar,880,875,901,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,61.02,71.56,49,103,65.2,88.7,48.2,1.6,Not available,42,26,34,20,46.6,50.1,38.8,23.6,22.3,63.8,78.5,81.5,82.4,82.5,98,97.4,27.4,25.4,Not available,Not available,Not available,236496,190576,45920,21.313256883837358,50405,11.04073965242213,21041,63.94599303135888,29364,0.36744807523171635,869,0.4218789354378306,804,0.14155052264808363,65,0.1953521412624315,462,0.14744773738560993,281,0.39416376306620216,181,Not available,Not available,Not available,236496,190576,45920,67.18380014883972,158887,63.460246830660736,120940,82.63719512195122,37947,15.654387389215884,37022,11.734950885735875,22364,31.920731707317074,14658,5.910882213652662,13979,5.3123163462345735,10124,8.395034843205575,3855,2.22,2.04,2.97,59.6,58.09,65.91,0.69,0.43,1.76
Uttar Pradesh.xlsx,43. Kaushambi,908,908,910,Not available,Not available,Not available,Not available,Not available,Not available,55.3,55.2,55.5,30.9,30.3,35.7,20.5,20.8,17.6,60.2,60.3,58.9,24.3,23.5,34.9,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,21.9,21.8,22.7,24.7,24.5,25.8,2.2,2.1,3.7,8.8,9.3,5.1,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,61.28,72.78,48.56,86.8,55.2,76.2,42,12.4,4.23,45,28,30,21,48.1,53.2,40,24.2,32.2,69.7,99.7,100,99.7,100,98.4,89.1,31,25.1,Not available,Not available,Not available,276393,254926,21467,15.829995694536404,43753,12.543640115170676,31977,54.85629105138119,11776,0.4041346922678939,1117,0.41972964703482585,1070,0.21894069967857643,47,0.10564666977817819,292,0.061194228913488614,156,0.633530535240136,136,Not available,Not available,Not available,276393,254926,21467,12.172522458962419,33644,9.621615684551596,24528,42.46517911212559,9116,4.013126236916275,11092,1.6177243592258146,4124,32.45912330553873,6968,0.5861219350707145,1620,0.2643904505621239,674,4.40676387012624,946,1.98,1.9,2.89,52.79,51.84,64.08,0.54,0.48,1.28
Uttar Pradesh.xlsx,44. Kheri,894,893,901,Not available,Not available,Not available,Not available,Not available,Not available,44.9,43.7,56.7,30.7,29.1,47.4,38.8,40.2,24.6,54.3,53.3,73.2,29.5,28.8,53.7,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,21.4,21.1,24.2,23.1,22.9,26,6.9,7.5,0,23.2,25,6.4,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,60.56,69.57,50.42,96.6,67.4,91,57.1,7.5,0.88,44,38,33,27,48,51.6,40.1,30.1,32,68.7,98.5,98.8,98.5,98.6,98.2,98,27.9,33.2,Not available,Not available,Not available,710036,630131,79905,17.28940504425128,122761,11.513002851787961,72547,62.842125023465364,50214,0.6534879921581441,4640,0.7250873231121783,4569,0.08885551592516114,71,0.1454855810127937,1033,0.10696188570313157,674,0.44928352418496964,359,Not available,Not available,Not available,710036,630131,79905,60.975640671740585,432949,57.890978225162705,364789,85.30129528815469,68160,12.650203651645834,89821,10.55685246401145,66522,29.158375570990554,23299,7.9743843974108355,56621,8.143386057819724,51314,6.6416369438708465,5307,1.57,1.46,2.41,47.7,46.07,60.57,0.48,0.29,2
Uttar Pradesh.xlsx,45. Kushinagar,961,963,917,Not available,Not available,Not available,Not available,Not available,Not available,64.6,64.6,Not available,36,35.7,Not available,13.9,13.8,Not available,54.8,54.5,Not available,25.9,25.8,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,21.4,21.4,Not available,23.4,23.3,Not available,6.6,6.7,Not available,13.6,13.9,Not available,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,65.25,77.71,52.36,99.8,60.6,89.4,49.2,15.3,Not available,52,35,27,18,51.6,56.1,35,20,35.8,78.8,100,100,100,100,99.2,94.2,27.1,34,Not available,Not available,Not available,558626,531928,26698,22.793604307712137,127331,20.685694304492337,110033,64.7913701400854,17298,0.34620658544357047,1934,0.35925914785459684,1911,0.08614877518915275,23,0.07804864077218031,436,0.07256621196853709,386,0.18727994606337553,50,Not available,Not available,Not available,558626,531928,26698,54.343156244070265,303575,52.89042877983486,281339,83.28713761330437,22236,10.942562644774858,61128,10.350084973906243,55055,22.747022248857593,6073,5.750358916341165,32123,5.711675264321487,30382,6.521087721926736,1741,2.46,2.35,4.74,68.62,68.42,72.54,0.62,0.53,2.4
Uttar Pradesh.xlsx,46. Lalitpur,906,904,916,Not available,Not available,Not available,Not available,Not available,Not available,75.3,74.7,79.4,61.1,60.7,64.2,15.2,13,30.7,75.5,74.7,83.7,38.1,37.6,46.2,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,19.6,19.1,22.6,21.3,20.7,25.6,25.6,28.7,4.5,48.2,54.4,11,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,63.52,74.98,50.84,110.6,92.1,99.9,71.4,4.8,12.07,40,37,29,27,47.8,49.3,42.6,40.1,29.1,63.1,99.4,99.6,99.9,99.8,100,100,33.4,36.6,Not available,Not available,Not available,217878,186503,31375,35.37851458155482,77082,27.826898226838175,51898,80.26772908366534,25184,0.9441063347377889,2057,1.081483943958006,2017,0.12749003984063745,40,0.16523008289042493,360,0,243,0.37290836653386455,117,Not available,Not available,Not available,217878,186503,31375,16.956737256629857,36945,10.271148453376085,19156,56.6980079681275,17789,6.939663481397846,15120,1.6986321935840174,3168,38.09402390438247,11952,0.2937423695829776,640,0.16943427183476942,316,1.0326693227091632,324,1.96,1.87,2.46,54.5,52.7,65.22,0.5,0.24,2.02
Uttar Pradesh.xlsx,47. Lucknow,917,906,923,Not available,Not available,Not available,Not available,Not available,Not available,62.7,59.3,65.1,44.1,39,47.7,16.3,18.8,14.6,76.3,69.6,83,46.3,36.9,62.3,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,22.9,21.8,23.8,25.7,23.8,27.1,4.5,7.6,2.3,8.8,14.2,4.9,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,Not available,Not applicable,77.29,82.56,71.54,175,110.1,100,84.5,Not available,Not available,64,40,31,22,49.8,52.5,54.1,61.1,17.5,57.6,99.9,99.8,100.1,99.6,99.2,98.5,54,49.1,Not available,Not available,Not available,822591,274212,548379,70.84553563070834,582769,30.198897203623474,82809,91.17052257653921,499960,0.22161681807848616,1823,0.3500940877860925,960,0.1573729118000507,863,0.592396464342547,4873,0.7687482677636281,2108,0.504213326914415,2765,Not available,Not available,Not available,822591,274212,548379,61.20550796203703,503471,22.694484559392002,62231,80.46259977132604,441240,42.857750692628535,352544,3.7649701690662702,10324,62.40574493188106,342220,2.72055006680112,22379,0.7315507709363558,2006,3.7151313234095396,20373,5.37,2.31,6.89,61.51,47,68.77,8.33,0.87,12.06
